strategy,family,window,opened_at_utc,closed_at_utc,direction,entry,exit,size_oz,stop_distance_usd,gross_pnl_usd,entry_fee_usd,exit_fee_usd,net_pnl_usd,exit_reason,bars_held,ambiguous_ohlc_exit,balance_after
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-04-13T11:25:00+00:00,2022-04-13T12:30:00+00:00,LONG,1977.41,1971.59,0.0466,4.0,-0.271212,0.036859,0.03675,-0.344821,SL_HIT,13,False,18.307163
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-04-14T13:35:00+00:00,2022-04-14T13:55:00+00:00,SHORT,1973.55,1965.58,0.0458,4.0,0.365026,0.036155,0.036009,0.292861,TP_HIT,4,False,18.600024
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-04-14T15:05:00+00:00,2022-04-14T17:05:00+00:00,SHORT,1969.32,1975.26,0.0458,4.058518,-0.272052,0.036078,0.036187,-0.344317,SL_HIT,24,False,18.255707
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-04-18T11:35:00+00:00,2022-04-18T14:40:00+00:00,LONG,1991.73,1984.63,0.0456,4.0,-0.32376,0.036329,0.0362,-0.396289,SL_HIT,37,False,17.859419
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-04-19T09:20:00+00:00,2022-04-19T12:20:00+00:00,SHORT,1976.99,1981.83,0.0446,4.0,-0.215864,0.03527,0.035356,-0.286489,SL_HIT,36,False,17.572929
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-04-19T12:40:00+00:00,2022-04-19T12:50:00+00:00,SHORT,1975.16,1967.19,0.0439,4.0,0.349883,0.034684,0.034544,0.280655,TP_HIT,2,False,17.853585
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-04-20T07:35:00+00:00,2022-04-20T08:45:00+00:00,SHORT,1941.39,1945.7,0.0446,4.0,-0.192226,0.034634,0.034711,-0.261572,SL_HIT,14,False,17.592013
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-04-21T13:35:00+00:00,2022-04-21T17:35:00+00:00,SHORT,1944.81,1948.87,0.044,4.0,-0.17864,0.034229,0.0343,-0.247169,SL_HIT,48,False,17.344844
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-04-25T08:45:00+00:00,2022-04-25T11:00:00+00:00,SHORT,1916.82,1908.85,0.0434,4.0,0.345898,0.033276,0.033138,0.279484,TP_HIT,27,False,17.624328
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-04-26T13:10:00+00:00,2022-04-26T14:20:00+00:00,LONG,1906.81,1902.69,0.0441,4.0,-0.181692,0.033636,0.033563,-0.248892,SL_HIT,14,False,17.375437
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-04-27T18:25:00+00:00,2022-04-27T22:10:00+00:00,SHORT,1887.85,1885.86,0.0434,4.0,0.086366,0.032773,0.032739,0.020854,DAY_EXIT,31,False,17.396291
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-04-28T12:35:00+00:00,2022-04-28T12:50:00+00:00,LONG,1892.65,1885.55,0.0435,4.0,-0.30885,0.032932,0.032809,-0.374591,SL_HIT,3,False,17.021701
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-05-03T10:35:00+00:00,2022-05-03T11:10:00+00:00,SHORT,1856.29,1861.05,0.0426,4.0,-0.202776,0.031631,0.031712,-0.266119,SL_HIT,7,False,16.755581
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-05-03T12:35:00+00:00,2022-05-03T12:40:00+00:00,SHORT,1858.61,1864.16,0.0419,4.0,-0.232545,0.03115,0.031243,-0.294939,SL_HIT,1,False,16.460642
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-05-05T10:55:00+00:00,2022-05-05T12:35:00+00:00,LONG,1896.55,1904.52,0.0412,4.0,0.328364,0.031255,0.031386,0.265722,TP_HIT,20,False,16.726365
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-05-13T08:00:00+00:00,2022-05-13T10:45:00+00:00,SHORT,1823.99,1816.02,0.0418,4.0,0.333146,0.030497,0.030364,0.272285,TP_HIT,33,False,16.99865
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-05-17T08:15:00+00:00,2022-05-17T11:40:00+00:00,LONG,1826.93,1834.9,0.0425,4.0,0.338725,0.031058,0.031193,0.276474,TP_HIT,41,False,17.275124
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-05-18T12:50:00+00:00,2022-05-18T15:10:00+00:00,SHORT,1812.4,1817.25,0.0432,4.0,-0.20952,0.031318,0.031402,-0.27224,SL_HIT,28,False,17.002883
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-05-19T19:45:00+00:00,2022-05-19T21:00:00+00:00,LONG,1842.89,1840.94,0.0425,4.0,-0.082875,0.031329,0.031296,-0.1455,DAY_EXIT,15,False,16.857383
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-05-23T11:15:00+00:00,2022-05-23T12:35:00+00:00,LONG,1861.91,1857.22,0.0421,4.0,-0.197449,0.031355,0.031276,-0.260079,SL_HIT,16,False,16.597304
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-05-26T12:10:00+00:00,2022-05-26T13:50:00+00:00,SHORT,1844.74,1849.0,0.0415,4.0,-0.17679,0.030623,0.030693,-0.238106,SL_HIT,20,False,16.359198
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-05-27T13:05:00+00:00,2022-05-27T14:05:00+00:00,LONG,1858.42,1852.48,0.0409,4.0,-0.242946,0.030404,0.030307,-0.303656,SL_HIT,12,False,16.055542
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-05-30T14:55:00+00:00,2022-05-30T18:00:00+00:00,LONG,1858.48,1853.85,0.0401,4.0,-0.185663,0.02981,0.029736,-0.245209,SL_HIT,37,False,15.810333
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-05-31T12:45:00+00:00,2022-05-31T13:25:00+00:00,SHORT,1848.7,1852.96,0.0395,4.0,-0.16827,0.029209,0.029277,-0.226756,SL_HIT,8,False,15.583577
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-05-31T14:05:00+00:00,2022-05-31T18:05:00+00:00,SHORT,1845.67,1843.35,0.039,4.0,0.09048,0.028792,0.028756,0.032931,TIME_EXIT,48,False,15.616508
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-06-01T07:35:00+00:00,2022-06-01T08:20:00+00:00,SHORT,1833.27,1837.41,0.039,4.0,-0.16146,0.028599,0.028664,-0.218723,SL_HIT,9,False,15.397785
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-06-07T08:00:00+00:00,2022-06-07T08:40:00+00:00,SHORT,1841.9,1846.48,0.0385,4.0,-0.17633,0.028365,0.028436,-0.233131,SL_HIT,8,False,15.164654
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-06-08T08:20:00+00:00,2022-06-08T12:05:00+00:00,SHORT,1848.21,1852.92,0.0379,4.0,-0.178509,0.028019,0.02809,-0.234618,SL_HIT,45,False,14.930036
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-06-09T12:50:00+00:00,2022-06-09T16:50:00+00:00,SHORT,1847.61,1849.7,0.0373,4.0,-0.077957,0.027566,0.027598,-0.133121,TIME_EXIT,48,False,14.796915
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-06-10T07:50:00+00:00,2022-06-10T11:45:00+00:00,SHORT,1844.7,1836.73,0.037,4.0,0.29489,0.027302,0.027184,0.240405,TP_HIT,47,False,15.03732
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-06-21T13:30:00+00:00,2022-06-21T13:55:00+00:00,SHORT,1835.09,1839.18,0.0376,4.0,-0.153784,0.0276,0.027661,-0.209045,SL_HIT,5,False,14.828275
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-06-21T17:30:00+00:00,2022-06-21T22:10:00+00:00,SHORT,1836.14,1831.57,0.0371,4.0,0.169547,0.027248,0.02718,0.115118,DAY_EXIT,42,False,14.943393
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-06-23T08:35:00+00:00,2022-06-23T11:10:00+00:00,SHORT,1834.21,1826.24,0.0374,4.0,0.298078,0.02744,0.027321,0.243318,TP_HIT,31,False,15.186711
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-06-24T08:40:00+00:00,2022-06-24T10:00:00+00:00,SHORT,1825.05,1829.17,0.038,4.0,-0.15656,0.027741,0.027803,-0.212104,SL_HIT,16,False,14.974607
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-06-24T12:15:00+00:00,2022-06-24T13:15:00+00:00,SHORT,1823.55,1828.49,0.0374,4.0,-0.184756,0.02728,0.027354,-0.239391,SL_HIT,12,False,14.735216
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-06-28T12:20:00+00:00,2022-06-28T16:20:00+00:00,SHORT,1822.5,1821.97,0.0368,4.0,0.019504,0.026827,0.026819,-0.034143,TIME_EXIT,48,False,14.701074
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-06-30T19:55:00+00:00,2022-06-30T22:10:00+00:00,SHORT,1807.01,1806.22,0.0368,4.0,0.029072,0.026599,0.026588,-0.024115,DAY_EXIT,13,False,14.676959
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-07-06T08:40:00+00:00,2022-07-06T12:40:00+00:00,SHORT,1766.35,1762.33,0.0367,4.0,0.147534,0.02593,0.025871,0.095733,TIME_EXIT,48,False,14.772692
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-07-06T13:50:00+00:00,2022-07-06T14:20:00+00:00,SHORT,1759.85,1751.88,0.0369,4.0,0.294093,0.025975,0.025858,0.24226,TP_HIT,6,False,15.014952
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-07-07T08:05:00+00:00,2022-07-07T12:05:00+00:00,SHORT,1741.79,1744.61,0.0375,4.0,-0.10575,0.026127,0.026169,-0.158046,TIME_EXIT,48,False,14.856906
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-07-08T07:15:00+00:00,2022-07-08T07:30:00+00:00,LONG,1743.02,1738.64,0.0371,4.0,-0.162498,0.025866,0.025801,-0.214166,SL_HIT,3,False,14.64274
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-07-14T16:25:00+00:00,2022-07-14T17:25:00+00:00,SHORT,1705.09,1709.6,0.0366,4.0,-0.165066,0.024963,0.025029,-0.215057,SL_HIT,12,False,14.427683
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-07-14T19:55:00+00:00,2022-07-14T21:00:00+00:00,SHORT,1708.88,1709.95,0.0361,4.0,-0.038627,0.024676,0.024692,-0.087995,DAY_EXIT,13,False,14.339688
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-07-15T12:00:00+00:00,2022-07-15T12:40:00+00:00,SHORT,1704.29,1711.08,0.0358,4.0,-0.243082,0.024405,0.024503,-0.29199,SL_HIT,8,False,14.047698
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-07-18T13:00:00+00:00,2022-07-18T13:10:00+00:00,LONG,1717.44,1713.18,0.0351,4.0,-0.149526,0.024113,0.024053,-0.197692,SL_HIT,2,False,13.850006
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-07-19T13:35:00+00:00,2022-07-19T17:35:00+00:00,LONG,1712.83,1711.89,0.0346,4.0,-0.032524,0.023706,0.023693,-0.079922,TIME_EXIT,48,False,13.770084
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-07-22T08:05:00+00:00,2022-07-22T11:35:00+00:00,LONG,1717.85,1725.82,0.0344,4.0,0.274168,0.023638,0.023747,0.226783,TP_HIT,42,False,13.996867
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-07-25T11:20:00+00:00,2022-07-25T12:00:00+00:00,LONG,1731.02,1725.7,0.035,4.0,-0.1862,0.024234,0.02416,-0.234594,SL_HIT,8,False,13.762273
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-07-26T09:05:00+00:00,2022-07-26T09:30:00+00:00,LONG,1724.31,1719.76,0.0344,4.0,-0.15652,0.023727,0.023664,-0.20391,SL_HIT,5,False,13.558363
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-07-26T13:05:00+00:00,2022-07-26T13:35:00+00:00,SHORT,1717.65,1722.16,0.0339,4.0,-0.152889,0.023291,0.023352,-0.199533,SL_HIT,6,False,13.35883
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-07-27T07:45:00+00:00,2022-07-27T08:10:00+00:00,SHORT,1717.93,1722.83,0.0334,4.0,-0.16366,0.022952,0.023017,-0.209629,SL_HIT,5,False,13.149201
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-07-27T18:40:00+00:00,2022-07-27T18:55:00+00:00,LONG,1727.66,1735.63,0.0329,4.0,0.262213,0.022736,0.022841,0.216636,TP_HIT,3,False,13.365837
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-07-28T12:35:00+00:00,2022-07-28T13:30:00+00:00,LONG,1744.7,1752.67,0.0334,4.0,0.266198,0.023309,0.023416,0.219473,TP_HIT,11,False,13.58531
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-08-01T13:10:00+00:00,2022-08-01T13:35:00+00:00,LONG,1772.63,1768.24,0.034,4.0,-0.14926,0.024108,0.024048,-0.197416,SL_HIT,5,False,13.387895
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-08-02T11:05:00+00:00,2022-08-02T12:25:00+00:00,LONG,1775.96,1783.93,0.0335,4.0,0.266995,0.023798,0.023905,0.219292,TP_HIT,16,False,13.607187
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-08-03T18:45:00+00:00,2022-08-03T19:15:00+00:00,SHORT,1760.56,1764.79,0.034,4.0,-0.14382,0.023944,0.024001,-0.191765,SL_HIT,6,False,13.415422
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-08-10T12:20:00+00:00,2022-08-10T12:35:00+00:00,SHORT,1790.88,1807.31,0.0335,4.0,-0.550405,0.023998,0.024218,-0.598621,SL_HIT,3,False,12.816802
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-08-15T13:40:00+00:00,2022-08-15T17:00:00+00:00,SHORT,1778.64,1783.25,0.032,4.0,-0.14752,0.022767,0.022826,-0.193112,SL_HIT,40,False,12.623689
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-08-17T19:50:00+00:00,2022-08-17T21:00:00+00:00,SHORT,1764.64,1762.23,0.0316,4.0,0.076156,0.022305,0.022275,0.031576,DAY_EXIT,14,False,12.655266
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-08-18T13:35:00+00:00,2022-08-18T14:05:00+00:00,LONG,1768.28,1764.07,0.0316,4.0,-0.133036,0.022351,0.022298,-0.177685,SL_HIT,6,False,12.477581
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-08-19T07:05:00+00:00,2022-08-19T11:05:00+00:00,SHORT,1754.01,1751.43,0.0312,4.0,0.080496,0.02189,0.021858,0.036748,TIME_EXIT,48,False,12.514329
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-08-23T12:05:00+00:00,2022-08-23T13:45:00+00:00,SHORT,1736.36,1741.09,0.0313,4.0,-0.148049,0.021739,0.021798,-0.191587,SL_HIT,20,False,12.322742
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-08-31T12:05:00+00:00,2022-08-31T13:50:00+00:00,SHORT,1713.3,1718.47,0.0308,4.0,-0.159236,0.021108,0.021172,-0.201515,SL_HIT,21,False,12.121227
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-09-01T15:25:00+00:00,2022-09-01T16:05:00+00:00,SHORT,1694.83,1699.7,0.0303,4.0,-0.147561,0.020541,0.0206,-0.188703,SL_HIT,8,False,11.932524
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-09-02T18:10:00+00:00,2022-09-02T19:30:00+00:00,LONG,1713.67,1709.48,0.0298,4.0,-0.124862,0.020427,0.020377,-0.165666,SL_HIT,16,False,11.766858
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-09-07T12:25:00+00:00,2022-09-07T12:50:00+00:00,LONG,1703.64,1698.87,0.0294,4.0,-0.140238,0.020035,0.019979,-0.180252,SL_HIT,5,False,11.586607
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-09-15T08:20:00+00:00,2022-09-15T10:15:00+00:00,SHORT,1687.21,1691.58,0.029,4.0,-0.12673,0.019572,0.019622,-0.165924,SL_HIT,23,False,11.420683
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-09-16T12:35:00+00:00,2022-09-16T14:00:00+00:00,SHORT,1661.14,1665.82,0.0286,4.0,-0.133848,0.019003,0.019057,-0.171908,SL_HIT,17,False,11.248774
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-09-19T08:50:00+00:00,2022-09-19T12:30:00+00:00,SHORT,1663.14,1667.82,0.0281,4.0,-0.131508,0.018694,0.018746,-0.168948,SL_HIT,44,False,11.079826
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-09-20T07:10:00+00:00,2022-09-20T08:10:00+00:00,LONG,1674.4,1670.14,0.0277,4.0,-0.118002,0.018552,0.018505,-0.15506,SL_HIT,12,False,10.924767
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-09-27T08:30:00+00:00,2022-09-27T09:35:00+00:00,LONG,1637.38,1632.23,0.0273,4.0,-0.140595,0.01788,0.017824,-0.176299,SL_HIT,13,False,10.748468
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-09-30T13:35:00+00:00,2022-09-30T13:40:00+00:00,LONG,1669.59,1665.19,0.0269,4.0,-0.11836,0.017965,0.017917,-0.154242,SL_HIT,1,False,10.594225
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-10-03T12:25:00+00:00,2022-10-03T13:00:00+00:00,LONG,1669.36,1665.22,0.0265,4.0,-0.10971,0.017695,0.017651,-0.145057,SL_HIT,7,False,10.449169
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-10-11T13:35:00+00:00,2022-10-11T13:45:00+00:00,SHORT,1667.94,1672.88,0.0261,4.0,-0.128934,0.017413,0.017465,-0.163812,SL_HIT,2,False,10.285357
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-10-12T07:25:00+00:00,2022-10-12T07:30:00+00:00,LONG,1671.37,1666.41,0.0257,4.0,-0.127472,0.017182,0.017131,-0.161784,SL_HIT,1,False,10.123572
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-10-12T07:55:00+00:00,2022-10-12T11:55:00+00:00,LONG,1670.3,1668.6,0.0253,4.0,-0.04301,0.016903,0.016886,-0.0768,TIME_EXIT,48,False,10.046773
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-10-13T11:20:00+00:00,2022-10-13T12:35:00+00:00,LONG,1675.14,1651.92,0.0251,4.0,-0.582822,0.016818,0.016585,-0.616226,SL_HIT,15,False,9.430547
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-10-18T08:30:00+00:00,2022-10-18T09:00:00+00:00,LONG,1655.81,1649.61,0.0236,4.0,-0.14632,0.015631,0.015572,-0.177523,SL_HIT,6,False,9.253024
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-10-19T13:45:00+00:00,2022-10-19T14:30:00+00:00,SHORT,1633.34,1637.4,0.0231,4.0,-0.093786,0.015092,0.01513,-0.124008,SL_HIT,9,False,9.129016
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-10-20T07:40:00+00:00,2022-10-20T07:50:00+00:00,SHORT,1627.16,1631.33,0.0228,4.0,-0.095076,0.01484,0.014878,-0.124793,SL_HIT,2,False,9.004223
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-10-26T14:05:00+00:00,2022-10-26T18:05:00+00:00,LONG,1666.86,1666.07,0.0225,4.0,-0.017775,0.015002,0.014995,-0.047771,TIME_EXIT,48,False,8.956451
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-10-28T12:05:00+00:00,2022-10-28T12:35:00+00:00,SHORT,1649.43,1641.46,0.0224,4.0,0.178528,0.014779,0.014707,0.149042,TP_HIT,6,False,9.105493
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-11-04T10:25:00+00:00,2022-11-04T12:35:00+00:00,LONG,1648.51,1643.43,0.0228,4.0,-0.115824,0.015034,0.014988,-0.145846,SL_HIT,26,False,8.959647
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-11-07T13:00:00+00:00,2022-11-07T13:25:00+00:00,LONG,1677.47,1673.27,0.0224,4.0,-0.09408,0.01503,0.014992,-0.124103,SL_HIT,5,False,8.835544
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-11-11T08:30:00+00:00,2022-11-11T11:05:00+00:00,LONG,1760.15,1754.87,0.0221,4.0,-0.116688,0.01556,0.015513,-0.147761,SL_HIT,31,False,8.687783
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-11-11T15:15:00+00:00,2022-11-11T19:15:00+00:00,LONG,1762.68,1765.01,0.0217,4.0,0.050561,0.0153,0.01532,0.019941,TIME_EXIT,48,False,8.707724
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-11-18T13:40:00+00:00,2022-11-18T14:50:00+00:00,SHORT,1761.35,1753.38,0.0218,4.0,0.173746,0.015359,0.015289,0.143098,TP_HIT,14,False,8.850821
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-11-23T10:05:00+00:00,2022-11-23T13:35:00+00:00,SHORT,1738.38,1730.41,0.0221,4.0,0.176137,0.015367,0.015297,0.145473,TP_HIT,42,False,8.996294
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-11-23T14:25:00+00:00,2022-11-23T14:50:00+00:00,SHORT,1736.57,1744.9,0.0225,4.0,-0.187425,0.015629,0.015704,-0.218758,SL_HIT,5,False,8.777536
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-11-24T08:35:00+00:00,2022-11-24T12:35:00+00:00,LONG,1756.06,1758.08,0.0219,4.0,0.044238,0.015383,0.015401,0.013454,TIME_EXIT,48,False,8.79099
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-12-01T08:45:00+00:00,2022-12-01T12:45:00+00:00,LONG,1778.91,1783.39,0.022,4.0,0.09856,0.015654,0.015694,0.067212,TIME_EXIT,48,False,8.858202
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-12-02T08:25:00+00:00,2022-12-02T12:25:00+00:00,LONG,1800.86,1797.71,0.0221,4.0,-0.069615,0.01592,0.015892,-0.101426,TIME_EXIT,48,False,8.756776
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-12-13T08:45:00+00:00,2022-12-13T10:15:00+00:00,LONG,1786.59,1782.39,0.0219,4.0,-0.09198,0.015651,0.015614,-0.123244,SL_HIT,18,False,8.633531
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-12-15T15:10:00+00:00,2022-12-15T19:10:00+00:00,SHORT,1780.1,1778.69,0.0206,4.184053,0.029046,0.014668,0.014656,-0.000278,TIME_EXIT,48,False,8.633253
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-12-16T14:30:00+00:00,2022-12-16T15:00:00+00:00,LONG,1784.37,1792.34,0.0216,4.0,0.172152,0.015417,0.015486,0.141249,TP_HIT,6,False,8.774502
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2022-12-21T07:30:00+00:00,2022-12-21T11:30:00+00:00,LONG,1815.34,1812.14,0.0219,4.0,-0.07008,0.015902,0.015874,-0.101857,TIME_EXIT,48,False,8.672645
